order_id,customer_id,order_date,region,category,segment,status,units,unit_price,discount_pct,revenue,rev_tier,quarter,region_total,rev_share_pct
ORD5434,1020,11-03-2024,North,Electronics,Regular,Delivered,24,387.4538618,20,7439.11,High,2024Q1,640634.4,1.161
ORD5435,1070,15-06-2024,South,Clothing,Regular,Delivered,17,189.4501374,10,2898.59,Medium,2024Q2,527524.29,0.549
ORD5436,1057,09-04-2024,East,Clothing,Regular,Delivered,1,86.62862423,10,77.97,Low,2024Q2,544918.75,0.014
ORD5437,1036,02-04-2024,North,Sports,Premium,Delivered,23,270.704815,20,4980.97,Medium,2024Q2,640634.4,0.778
ORD5438,1071,19-12-2024,East,Books,Premium,Delivered,10,275.0922343,0,2750.92,Medium,2024Q4,544918.75,0.505
ORD5439,1020,01-12-2024,West,Clothing,Premium,Returned,16,570.7083738,10,8218.2,High,2024Q4,536206.69,1.533
ORD5440,1011,09-08-2024,North,Electronics,Regular,Delivered,13,567.4548408,15,6270.38,High,2024Q3,640634.4,0.979
ORD5441,1044,26-11-2024,East,Home,Regular,Delivered,21,350.5168478,10,6624.77,High,2024Q4,544918.75,1.216
ORD5442,1020,13-05-2024,East,Home,Regular,Delivered,4,542.9412109,20,1737.41,Medium,2024Q2,544918.75,0.319
ORD5443,1017,01-04-2024,North,Books,Regular,Delivered,8,520.2235246,20,3329.43,Medium,2024Q2,640634.4,0.52
ORD5444,1025,28-12-2024,North,Electronics,VIP,Delivered,17,183.1531288,10,2802.24,Medium,2024Q4,640634.4,0.437
ORD5445,1059,08-07-2024,South,Home,Regular,Returned,18,179.1185477,15,2740.51,Medium,2024Q3,527524.29,0.52
ORD5446,1060,08-09-2024,East,Books,Regular,Delivered,3,114.4944092,10,309.13,Low,2024Q3,544918.75,0.057
ORD5447,1074,15-11-2024,South,Electronics,VIP,Delivered,3,573.2964166,15,1461.91,Medium,2024Q4,527524.29,0.277
ORD5448,1041,17-02-2024,East,Sports,Premium,Delivered,13,210.2411418,5,2596.48,Medium,2024Q1,544918.75,0.476
ORD5449,1027,10-06-2024,East,Sports,Premium,Delivered,5,233.1934609,15,991.07,Low,2024Q2,544918.75,0.182
ORD5450,1075,23-10-2024,North,Sports,VIP,Pending,14,515.4224446,5,6855.12,High,2024Q4,640634.4,1.07
ORD5451,1079,20-04-2024,North,Home,Regular,Delivered,22,86.23218932,10,1707.4,Medium,2024Q2,640634.4,0.267
ORD5452,1009,08-11-2024,North,Books,Premium,Delivered,16,68.83605917,5,1046.31,Low,2024Q4,640634.4,0.163
ORD5453,1007,07-12-2024,South,Electronics,Regular,Delivered,17,389.2642759,0,6617.49,High,2024Q4,527524.29,1.254
ORD5454,1047,20-08-2024,West,Home,Premium,Returned,20,168.0352574,20,2688.56,Medium,2024Q3,536206.69,0.501
ORD5455,1025,17-05-2024,North,Electronics,Regular,Returned,18,266.276842,15,4074.04,Medium,2024Q2,640634.4,0.636
ORD5456,1008,31-08-2024,North,Sports,Premium,Delivered,16,390.605378,0,6249.69,High,2024Q3,640634.4,0.976
ORD5457,1005,19-04-2024,West,Home,Premium,Delivered,21,232.2124172,15,4144.99,Medium,2024Q2,536206.69,0.773
ORD5458,1056,04-04-2024,South,Home,VIP,Delivered,6,244.6101196,20,1174.13,Low,2024Q2,527524.29,0.223
ORD5459,1035,25-11-2024,North,Electronics,Regular,Returned,12,174.5759099,0,2094.91,Medium,2024Q4,640634.4,0.327
ORD5460,1064,12-12-2024,South,Books,Regular,Delivered,3,523.6510406,20,1256.76,Low,2024Q4,527524.29,0.238
ORD5461,1064,13-05-2024,East,Home,Regular,Delivered,19,157.0400957,0,2983.76,Medium,2024Q2,544918.75,0.548
ORD5462,1039,26-10-2024,North,Electronics,Regular,Delivered,4,113.6076537,15,386.27,Low,2024Q4,640634.4,0.06
ORD5463,1001,10-07-2024,West,Home,VIP,Delivered,5,348.9328305,20,1395.73,Medium,2024Q3,536206.69,0.26
ORD5464,1076,02-06-2024,West,Home,VIP,Pending,16,348.0791536,10,5012.34,Medium,2024Q2,536206.69,0.935
ORD5465,1042,06-12-2024,West,Clothing,Regular,Delivered,20,340.1206829,0,6802.41,High,2024Q4,536206.69,1.269
ORD5466,1012,15-08-2024,East,Electronics,Regular,Delivered,9,184.3907075,15,1410.59,Medium,2024Q3,544918.75,0.259
ORD5467,1050,18-12-2024,South,Clothing,Regular,Delivered,18,86.05360951,0,1548.96,Medium,2024Q4,527524.29,0.294
ORD5468,1025,09-06-2024,West,Electronics,Premium,Returned,8,576.1678381,20,3687.47,Medium,2024Q2,536206.69,0.688
ORD5469,1039,03-03-2024,North,Home,Premium,Delivered,13,590.1302418,20,6137.35,High,2024Q1,640634.4,0.958
ORD5470,1055,02-05-2024,South,Home,Regular,Pending,4,152.9856019,0,611.94,Low,2024Q2,527524.29,0.116
ORD5471,1015,09-09-2024,East,Clothing,Premium,Delivered,13,269.1315565,15,2973.9,Medium,2024Q3,544918.75,0.546
ORD5472,1003,05-02-2024,North,Sports,Regular,Returned,4,83.83224274,10,301.8,Low,2024Q1,640634.4,0.047
ORD5473,1008,18-01-2024,South,Clothing,VIP,Delivered,7,354.4332908,10,2232.93,Medium,2024Q1,527524.29,0.423
ORD5474,1073,30-04-2024,West,Electronics,Regular,Delivered,11,539.1848288,0,5931.03,High,2024Q2,536206.69,1.106
ORD5475,1042,28-08-2024,East,Clothing,Regular,Delivered,19,183.3239893,0,3483.16,Medium,2024Q3,544918.75,0.639
ORD5476,1002,29-04-2024,South,Books,Regular,Delivered,20,503.7982208,10,9068.37,High,2024Q2,527524.29,1.719
ORD5477,1066,21-11-2024,West,Electronics,VIP,Returned,14,597.9685108,20,6697.25,High,2024Q4,536206.69,1.249
ORD5478,1043,06-05-2024,West,Home,Regular,Returned,2,148.0147596,0,296.03,Low,2024Q2,536206.69,0.055
ORD5479,1044,12-07-2024,North,Clothing,Regular,Delivered,3,156.065409,15,397.97,Low,2024Q3,640634.4,0.062
ORD5480,1026,31-01-2024,South,Clothing,Premium,Pending,13,247.8559504,0,3222.13,Medium,2024Q1,527524.29,0.611
ORD5481,1021,18-05-2024,North,Electronics,Premium,Delivered,8,165.1673521,20,1057.07,Low,2024Q2,640634.4,0.165
ORD5482,1071,28-04-2024,South,Clothing,VIP,Delivered,6,520.8893977,20,2500.27,Medium,2024Q2,527524.29,0.474
ORD5483,1045,23-06-2024,North,Electronics,Regular,Returned,2,437.2755091,5,830.82,Low,2024Q2,640634.4,0.13
ORD5484,1040,14-07-2024,West,Electronics,Premium,Delivered,21,542.444357,20,9113.07,High,2024Q3,536206.69,1.7
ORD5485,1024,16-08-2024,West,Home,Premium,Delivered,20,132.0646983,20,2113.04,Medium,2024Q3,536206.69,0.394
ORD5486,1072,07-03-2024,East,Home,Regular,Delivered,13,239.3409045,0,3111.43,Medium,2024Q1,544918.75,0.571
ORD5487,1037,03-08-2024,North,Home,Regular,Delivered,19,421.893758,20,6412.79,High,2024Q3,640634.4,1.001
ORD5488,1080,25-12-2024,North,Home,VIP,Delivered,18,330.0181109,15,5049.28,Medium,2024Q4,640634.4,0.788
ORD5489,1008,04-01-2024,North,Electronics,Regular,Delivered,11,379.1097335,0,4170.21,Medium,2024Q1,640634.4,0.651
ORD5490,1063,25-06-2024,North,Clothing,Regular,Returned,23,124.4899024,10,2576.94,Medium,2024Q2,640634.4,0.402
ORD5491,1008,19-07-2024,West,Electronics,Regular,Returned,18,94.34553841,15,1443.49,Medium,2024Q3,536206.69,0.269
ORD5492,1034,05-11-2024,East,Electronics,Regular,Delivered,13,516.0725536,0,6708.94,High,2024Q4,544918.75,1.231
ORD5493,1054,19-04-2024,South,Electronics,VIP,Delivered,23,178.4123358,0,4103.48,Medium,2024Q2,527524.29,0.778
ORD5494,1032,14-07-2024,East,Books,Premium,Delivered,24,158.7966451,0,3811.12,Medium,2024Q3,544918.75,0.699
ORD5495,1021,06-07-2024,South,Clothing,Premium,Delivered,16,525.9896856,5,7995.04,High,2024Q3,527524.29,1.516
ORD5496,1053,03-08-2024,South,Sports,Regular,Returned,7,96.0955396,5,639.04,Low,2024Q3,527524.29,0.121
ORD5497,1033,08-05-2024,North,Clothing,Regular,Returned,5,456.3516617,15,1939.49,Medium,2024Q2,640634.4,0.303
ORD5498,1054,30-10-2024,East,Sports,Premium,Delivered,19,241.7547669,10,4134.01,Medium,2024Q4,544918.75,0.759
ORD5499,1080,24-01-2024,North,Sports,Premium,Returned,24,128.6416721,20,2469.92,Medium,2024Q1,640634.4,0.386
ORD5500,1070,20-06-2024,North,Electronics,Premium,Delivered,8,411.7071655,10,2964.29,Medium,2024Q2,640634.4,0.463
ORD5501,1060,10-11-2024,West,Sports,Premium,Delivered,12,484.5883748,0,5815.06,High,2024Q4,536206.69,1.084
ORD5502,1060,23-05-2024,West,Home,Regular,Delivered,13,409.7135087,5,5059.96,Medium,2024Q2,536206.69,0.944
ORD5503,1011,04-08-2024,South,Books,Regular,Delivered,19,275.3499865,10,4708.48,Medium,2024Q3,527524.29,0.893
ORD5504,1028,24-01-2024,West,Home,VIP,Delivered,17,589.9133231,0,10028.53,High,2024Q1,536206.69,1.87
ORD5505,1063,26-10-2024,South,Home,Regular,Delivered,18,553.4006318,10,8965.09,High,2024Q4,527524.29,1.699
ORD5506,1078,18-07-2024,West,Sports,VIP,Delivered,16,435.4367565,5,6618.64,High,2024Q3,536206.69,1.234
ORD5507,1041,11-01-2024,North,Books,VIP,Delivered,5,162.4067127,15,690.23,Low,2024Q1,640634.4,0.108
ORD5508,1067,17-09-2024,West,Electronics,Premium,Delivered,4,410.0963405,5,1558.37,Medium,2024Q3,536206.69,0.291
ORD5509,1053,08-07-2024,North,Clothing,Regular,Delivered,2,409.8137914,15,696.68,Low,2024Q3,640634.4,0.109
ORD5510,1012,07-03-2024,West,Home,Regular,Delivered,9,410.5338236,20,2955.84,Medium,2024Q1,536206.69,0.551
ORD5511,1046,14-08-2024,East,Sports,Regular,Pending,6,287.6824949,10,1553.49,Medium,2024Q3,544918.75,0.285
ORD5512,1043,17-12-2024,East,Clothing,Regular,Delivered,5,123.1541677,0,615.77,Low,2024Q4,544918.75,0.113
ORD5513,1038,08-09-2024,West,Sports,VIP,Delivered,6,489.1176494,15,2494.5,Medium,2024Q3,536206.69,0.465
ORD5514,1080,13-03-2024,South,Clothing,Premium,Delivered,11,401.6776907,15,3755.69,Medium,2024Q1,527524.29,0.712
ORD5515,1018,12-11-2024,East,Home,Regular,Delivered,20,255.4976269,5,4854.45,Medium,2024Q4,544918.75,0.891
ORD5516,1080,19-09-2024,South,Sports,Premium,Delivered,2,363.2463112,20,581.19,Low,2024Q3,527524.29,0.11
ORD5517,1055,15-10-2024,North,Electronics,Premium,Delivered,10,273.377361,15,2323.71,Medium,2024Q4,640634.4,0.363
ORD5518,1001,08-06-2024,West,Sports,Regular,Returned,12,432.8178129,10,4674.43,Medium,2024Q2,536206.69,0.872
ORD5519,1007,30-04-2024,West,Electronics,Premium,Delivered,21,449.0004727,0,9429.01,High,2024Q2,536206.69,1.758
ORD5520,1076,01-08-2024,East,Electronics,Premium,Delivered,24,329.5297746,10,7117.84,High,2024Q3,544918.75,1.306
ORD5521,1026,02-07-2024,North,Home,Regular,Delivered,20,344.4801047,15,5856.16,High,2024Q3,640634.4,0.914
ORD5522,1053,08-06-2024,West,Clothing,Regular,Delivered,23,568.7962703,10,11774.08,High,2024Q2,536206.69,2.196
ORD5523,1058,27-10-2024,North,Clothing,Premium,Returned,23,521.1166717,5,11386.4,High,2024Q4,640634.4,1.777
ORD5524,1011,26-01-2024,West,Electronics,Premium,Delivered,18,193.4617312,15,2959.96,Medium,2024Q1,536206.69,0.552
ORD5525,1022,06-09-2024,South,Clothing,Premium,Delivered,13,320.5149825,5,3958.36,Medium,2024Q3,527524.29,0.75
ORD5526,1016,18-08-2024,East,Electronics,Regular,Delivered,2,172.9153023,20,276.66,Low,2024Q3,544918.75,0.051
ORD5527,1043,10-04-2024,East,Sports,VIP,Delivered,15,593.8330678,15,7571.37,High,2024Q2,544918.75,1.389
ORD5528,1020,12-06-2024,East,Home,VIP,Delivered,12,461.0694749,10,4979.55,Medium,2024Q2,544918.75,0.914
ORD5529,1034,13-10-2024,North,Home,VIP,Delivered,2,487.3896654,5,926.04,Low,2024Q4,640634.4,0.145
ORD5530,1010,19-07-2024,West,Books,Regular,Delivered,17,108.4935129,10,1659.95,Medium,2024Q3,536206.69,0.31
ORD5531,1070,02-10-2024,South,Home,Premium,Delivered,2,315.6450298,20,505.03,Low,2024Q4,527524.29,0.096
ORD5532,1022,11-01-2024,East,Sports,VIP,Delivered,10,245.9309306,20,1967.45,Medium,2024Q1,544918.75,0.361
ORD5533,1027,06-06-2024,North,Home,Premium,Delivered,11,130.7810434,20,1150.87,Low,2024Q2,640634.4,0.18
ORD5534,1070,17-06-2024,East,Home,Regular,Delivered,8,161.7872445,20,1035.44,Low,2024Q2,544918.75,0.19
ORD5535,1051,16-06-2024,East,Electronics,Regular,Delivered,19,145.793169,5,2631.57,Medium,2024Q2,544918.75,0.483
ORD5536,1053,09-01-2024,West,Home,Regular,Delivered,13,180.3613119,10,2110.23,Medium,2024Q1,536206.69,0.394
ORD5537,1062,07-09-2024,North,Books,Regular,Delivered,17,381.4673498,0,6484.94,High,2024Q3,640634.4,1.012
ORD5538,1078,06-02-2024,East,Electronics,Regular,Delivered,7,535.0604975,0,3745.42,Medium,2024Q1,544918.75,0.687
ORD5539,1035,17-05-2024,East,Electronics,Premium,Delivered,8,463.0139071,20,2963.29,Medium,2024Q2,544918.75,0.544
ORD5540,1075,24-02-2024,South,Books,VIP,Delivered,19,227.8666888,15,3680.05,Medium,2024Q1,527524.29,0.698
ORD5541,1044,07-04-2024,North,Electronics,Regular,Pending,24,569.0541637,0,13657.3,High,2024Q2,640634.4,2.132
ORD5542,1077,05-04-2024,East,Sports,Regular,Delivered,9,408.4515527,5,3492.26,Medium,2024Q2,544918.75,0.641
ORD5543,1042,01-05-2024,North,Books,Regular,Delivered,19,594.0420398,10,10158.12,High,2024Q2,640634.4,1.586
ORD5544,1064,23-11-2024,South,Sports,Premium,Delivered,13,259.5049399,20,2698.85,Medium,2024Q4,527524.29,0.512
ORD5545,1069,05-05-2024,South,Electronics,Regular,Returned,7,559.3290188,20,3132.24,Medium,2024Q2,527524.29,0.594
ORD5546,1018,06-10-2024,West,Electronics,Premium,Pending,2,416.2904887,5,790.95,Low,2024Q4,536206.69,0.148
ORD5547,1021,11-10-2024,West,Electronics,Premium,Returned,7,385.856749,0,2701,Medium,2024Q4,536206.69,0.504
ORD5548,1024,01-04-2024,West,Home,Regular,Delivered,22,285.0918745,0,6272.02,High,2024Q2,536206.69,1.17
ORD5549,1075,03-08-2024,South,Electronics,Regular,Delivered,5,588.1016152,5,2793.48,Medium,2024Q3,527524.29,0.53
ORD5550,1047,01-09-2024,South,Clothing,VIP,Delivered,14,355.5503339,10,4479.93,Medium,2024Q3,527524.29,0.849
ORD5551,1066,18-10-2024,East,Home,Regular,Delivered,23,104.3863785,5,2280.84,Medium,2024Q4,544918.75,0.419
ORD5552,1013,28-02-2024,South,Clothing,Regular,Pending,22,461.2243717,15,8624.9,High,2024Q1,527524.29,1.635
ORD5553,1037,30-01-2024,West,Clothing,Regular,Returned,4,538.3348207,10,1938.01,Medium,2024Q1,536206.69,0.361
ORD5554,1043,11-04-2024,North,Home,VIP,Delivered,5,284.611196,20,1138.44,Low,2024Q2,640634.4,0.178
ORD5555,1007,29-07-2024,South,Sports,Regular,Delivered,20,142.668339,0,2853.37,Medium,2024Q3,527524.29,0.541
ORD5556,1064,12-04-2024,South,Home,Regular,Pending,7,509.4208225,15,3031.05,Medium,2024Q2,527524.29,0.575
ORD5557,1037,27-02-2024,South,Home,Regular,Delivered,17,137.1034831,5,2214.22,Medium,2024Q1,527524.29,0.42
ORD5558,1054,02-07-2024,South,Home,Regular,Returned,1,281.2240157,20,224.98,Low,2024Q3,527524.29,0.043
ORD5559,1055,08-11-2024,West,Books,Premium,Delivered,3,279.8032459,0,839.41,Low,2024Q4,536206.69,0.157
ORD5560,1073,20-03-2024,North,Clothing,Premium,Delivered,18,205.9882442,0,3707.79,Medium,2024Q1,640634.4,0.579
ORD5561,1040,13-09-2024,West,Home,Regular,Delivered,11,98.93193627,20,870.6,Low,2024Q3,536206.69,0.162
ORD5562,1034,03-08-2024,West,Electronics,Premium,Delivered,21,506.0405006,15,9032.82,High,2024Q3,536206.69,1.685
ORD5563,1021,22-01-2024,East,Books,Regular,Delivered,23,203.6235004,20,3746.67,Medium,2024Q1,544918.75,0.688
ORD5564,1010,31-03-2024,North,Electronics,Regular,Pending,13,206.2207361,5,2546.83,Medium,2024Q1,640634.4,0.398
ORD5565,1056,11-05-2024,South,Home,VIP,Delivered,17,388.0890207,10,5937.76,High,2024Q2,527524.29,1.126
ORD5566,1043,08-02-2024,East,Clothing,VIP,Delivered,12,480.7104852,15,4903.25,Medium,2024Q1,544918.75,0.9
ORD5567,1009,12-02-2024,North,Electronics,Premium,Pending,17,285.1371973,10,4362.6,Medium,2024Q1,640634.4,0.681
ORD5568,1062,19-12-2024,South,Books,VIP,Delivered,8,258.5418882,15,1758.08,Medium,2024Q4,527524.29,0.333
ORD5569,1072,06-07-2024,North,Clothing,Premium,Pending,1,485.3063236,5,461.04,Low,2024Q3,640634.4,0.072
ORD5570,1051,17-12-2024,South,Electronics,Regular,Delivered,9,582.8704541,20,4196.67,Medium,2024Q4,527524.29,0.796
ORD5571,1078,22-02-2024,North,Clothing,Regular,Pending,16,312.6728616,5,4752.63,Medium,2024Q1,640634.4,0.742
ORD5572,1042,12-08-2024,South,Electronics,Premium,Returned,22,567.9646186,10,11245.7,High,2024Q3,527524.29,2.132
ORD5573,1066,01-02-2024,North,Electronics,Premium,Delivered,7,220.2186746,15,1310.3,Low,2024Q1,640634.4,0.205
ORD5574,1064,27-12-2024,West,Electronics,Regular,Pending,23,454.9402943,5,9940.45,High,2024Q4,536206.69,1.854
ORD5575,1075,04-01-2024,East,Home,Premium,Delivered,18,124.5185269,20,1793.07,Medium,2024Q1,544918.75,0.329
ORD5576,1033,26-07-2024,North,Electronics,Premium,Delivered,24,412.9892212,0,9911.74,High,2024Q3,640634.4,1.547
ORD5577,1044,22-06-2024,West,Books,Regular,Delivered,21,274.7158347,15,4903.68,Medium,2024Q2,536206.69,0.915
ORD5578,1046,23-12-2024,South,Electronics,Regular,Delivered,11,186.3048341,5,1946.89,Medium,2024Q4,527524.29,0.369
ORD5579,1080,13-10-2024,North,Home,Regular,Returned,1,217.1446894,5,206.29,Low,2024Q4,640634.4,0.032
ORD5580,1006,04-01-2024,North,Electronics,Premium,Pending,18,101.5984024,20,1463.02,Medium,2024Q1,640634.4,0.228
ORD5581,1070,05-06-2024,South,Electronics,Regular,Pending,12,106.6963683,20,1024.29,Low,2024Q2,527524.29,0.194
ORD5582,1038,09-11-2024,East,Home,Premium,Delivered,18,435.8392008,15,6668.34,High,2024Q4,544918.75,1.224
ORD5583,1068,26-02-2024,East,Sports,Premium,Returned,19,583.2670365,20,8865.66,High,2024Q1,544918.75,1.627
ORD5584,1009,28-08-2024,West,Electronics,Regular,Pending,10,173.076223,20,1384.61,Medium,2024Q3,536206.69,0.258
ORD5585,1037,22-03-2024,West,Clothing,Premium,Delivered,14,227.8411702,20,2551.82,Medium,2024Q1,536206.69,0.476
ORD5586,1018,30-06-2024,East,Home,Regular,Returned,6,443.4057176,0,2660.43,Medium,2024Q2,544918.75,0.488
ORD5587,1027,29-12-2024,North,Clothing,Regular,Delivered,18,421.4548305,10,6827.57,High,2024Q4,640634.4,1.066
ORD5588,1080,15-01-2024,North,Sports,VIP,Delivered,24,102.799228,20,1973.75,Medium,2024Q1,640634.4,0.308
ORD5589,1038,01-02-2024,North,Electronics,Premium,Delivered,6,134.1196681,15,684.01,Low,2024Q1,640634.4,0.107
ORD5590,1001,29-11-2024,North,Electronics,Regular,Returned,9,76.19903156,10,617.21,Low,2024Q4,640634.4,0.096
ORD5591,1066,16-02-2024,North,Electronics,Regular,Returned,9,453.8962386,15,3472.31,Medium,2024Q1,640634.4,0.542
ORD5592,1057,14-01-2024,South,Clothing,Regular,Delivered,6,127.9982329,5,729.59,Low,2024Q1,527524.29,0.138
ORD5593,1060,17-02-2024,North,Home,Regular,Delivered,18,120.3088727,15,1840.73,Medium,2024Q1,640634.4,0.287
ORD5594,1073,20-01-2024,North,Electronics,Premium,Delivered,20,157.7642018,10,2839.76,Medium,2024Q1,640634.4,0.443
ORD5595,1023,26-09-2024,West,Sports,Regular,Delivered,10,54.18886967,15,460.61,Low,2024Q3,536206.69,0.086
ORD5596,1009,03-12-2024,North,Home,Regular,Delivered,8,81.93014235,15,557.12,Low,2024Q4,640634.4,0.087
ORD5597,1028,01-01-2024,South,Sports,Regular,Delivered,21,102.7238022,15,1833.62,Medium,2024Q1,527524.29,0.348
ORD5598,1059,07-10-2024,West,Clothing,Regular,Returned,23,247.4479505,15,4837.61,Medium,2024Q4,536206.69,0.902
ORD5599,1029,21-01-2024,East,Books,Regular,Delivered,17,119.5048417,10,1828.42,Medium,2024Q1,544918.75,0.336
