order_id,customer_id,order_date,region,category,segment,status,units,unit_price,discount_pct,shipping_cost,rating,revenue,profit,year,month,quarter,day_of_week,is_weekend,net_revenue,profit_margin,rev_tier,is_returned,is_cancelled,seg_total,seg_share_pct
GM10497,C139,2024-11-12,Central,Home,B2C,Pending,4,766.1635388729762,15,158.48299524076072,4,2604.96,294.65,2024,2024-11,2024Q4,Tuesday,False,2446.48,11.31,Low,0,0,5282746.83,0.049
GM10498,C024,2024-04-20,South,Electronics,B2C,Delivered,39,408.49160543443514,20,150.14887946263715,4,12744.94,2216.74,2024,2024-04,2024Q2,Saturday,True,12594.79,17.39,High,0,0,5282746.83,0.241
GM10499,C132,2023-11-04,North,Electronics,B2B,Delivered,5,89.38235358947784,20,23.5916949660922,3,357.53,96.6,2023,2023-11,2023Q4,Saturday,True,333.94,27.02,Low,0,0,2559078.14,0.014
GM10500,C116,2023-12-03,North,Clothing,B2C,Delivered,40,696.9775618266749,10,67.27910635140547,5,25091.19,4983.93,2023,2023-12,2023Q4,Sunday,True,25023.91,19.86,High,0,0,5282746.83,0.475
GM10501,C155,2024-01-16,Central,Books,B2B,Delivered,3,760.819780483825,5,93.26711889046138,3,2168.34,750.81,2024,2024-01,2024Q1,Tuesday,False,2075.07,34.63,Low,0,0,2559078.14,0.085
GM10502,C139,2024-08-10,South,Electronics,B2C,Delivered,11,135.8644469696924,5,22.973607747985696,5,1419.78,349.21,2024,2024-08,2024Q3,Saturday,True,1396.81,24.6,Low,0,0,5282746.83,0.027
GM10503,C127,2023-08-03,West,Home,B2B,Delivered,14,346.0339129446921,25,87.89978113584658,4,3633.36,772.23,2023,2023-08,2023Q3,Thursday,False,3545.46,21.25,Low,0,0,2559078.14,0.142
GM10504,C054,2023-04-02,North,Home,B2B,Delivered,44,679.3487889585164,20,102.84411855764534,3,23913.08,7246.3,2023,2023-04,2023Q2,Sunday,True,23810.24,30.3,High,0,0,2559078.14,0.934
GM10505,C094,2024-05-02,North,Clothing,Enterprise,Delivered,11,353.97539016687665,0,30.349052111849993,4,3893.73,1320.55,2024,2024-05,2024Q2,Thursday,False,3863.38,33.91,Low,0,0,1511486.14,0.258
GM10506,C086,2023-05-02,North,Sports,B2C,Delivered,8,237.79015203732635,5,88.84638065549181,4,1807.21,617.79,2023,2023-05,2023Q2,Tuesday,False,1718.36,34.18,Low,0,0,5282746.83,0.034
GM10507,C165,2023-01-12,North,Electronics,B2C,Delivered,42,256.0663989955706,0,118.76334730683905,3,10754.79,1428.23,2023,2023-01,2023Q1,Thursday,False,10636.03,13.28,Medium,0,0,5282746.83,0.204
GM10508,C039,2023-06-15,South,Electronics,B2B,Pending,30,154.60576977516865,15,19.112704405450533,4,3942.45,781.46,2023,2023-06,2023Q2,Thursday,False,3923.34,19.82,Low,0,0,2559078.14,0.154
GM10509,C015,2024-07-13,East,Electronics,B2C,Pending,40,715.3557346462826,5,97.27343401694094,3,27183.52,4743.16,2024,2024-07,2024Q3,Saturday,True,27086.25,17.45,High,0,0,5282746.83,0.515
GM10510,C149,2024-11-02,North,Electronics,B2C,Delivered,4,273.41045753061286,0,161.45219935746508,3,1093.64,288.55,2024,2024-11,2024Q4,Saturday,True,932.19,26.38,Low,0,0,5282746.83,0.021
GM10511,C192,2023-12-26,Central,Electronics,B2B,Delivered,46,43.31972018241451,25,98.88136552007184,4,1494.53,128.51,2023,2023-12,2023Q4,Tuesday,False,1395.65,8.6,Low,0,0,2559078.14,0.058
GM10512,C074,2024-12-01,North,Clothing,B2C,Returned,39,97.74680278342034,25,121.45938066055534,5,2859.09,687.36,2024,2024-12,2024Q4,Sunday,True,2737.63,24.04,Low,1,0,5282746.83,0.054
GM10513,C022,2024-03-07,West,Books,B2B,Delivered,38,184.15708667538127,0,180.0456415358375,4,6997.97,775.07,2024,2024-03,2024Q1,Thursday,False,6817.92,11.08,Medium,0,0,2559078.14,0.273
GM10514,C065,2024-06-20,South,Home,B2C,Delivered,29,137.4360370482817,25,199.0911689786942,4,2989.23,879.71,2024,2024-06,2024Q2,Thursday,False,2790.14,29.43,Low,0,0,5282746.83,0.057
GM10515,C029,2023-12-18,Central,Beauty,B2C,Delivered,32,221.20688888905244,20,121.08245054349092,5,5662.9,692.48,2023,2023-12,2023Q4,Monday,False,5541.82,12.23,Medium,0,0,5282746.83,0.107
GM10516,C129,2024-12-08,South,Electronics,B2C,Delivered,46,321.392712241859,10,93.61288313019637,4,13305.66,1299.15,2024,2024-12,2024Q4,Sunday,True,13212.05,9.76,High,0,0,5282746.83,0.252
GM10517,C137,2024-12-29,North,Electronics,Enterprise,Returned,26,568.791126956144,5,26.69932879573964,4,14049.14,4058.36,2024,2024-12,2024Q4,Sunday,True,14022.44,28.89,High,1,0,1511486.14,0.929
GM10518,C014,2023-07-05,South,Clothing,B2C,Delivered,29,122.46722386283653,0,41.210597410654174,4,3551.55,820.64,2023,2023-07,2023Q3,Wednesday,False,3510.34,23.11,Low,0,0,5282746.83,0.067
GM10519,C120,2024-12-12,South,Sports,B2B,Delivered,28,539.07983946302,10,67.71925356094727,3,13584.81,2994.11,2024,2024-12,2024Q4,Thursday,False,13517.09,22.04,High,0,0,2559078.14,0.531
GM10520,C096,2024-06-05,East,Home,B2B,Delivered,2,344.4839845657549,15,82.86752589136636,5,585.62,33.36,2024,2024-06,2024Q2,Wednesday,False,502.75,5.7,Low,0,0,2559078.14,0.023
GM10521,C004,2023-11-09,Central,Beauty,B2C,Delivered,8,107.00165976397219,10,81.44466863264661,1,770.41,237.53,2023,2023-11,2023Q4,Thursday,False,688.97,30.83,Low,0,0,5282746.83,0.015
GM10522,C159,2024-10-25,North,Books,Enterprise,Returned,31,668.5918948917541,25,176.74586222651203,5,15544.76,1206.77,2024,2024-10,2024Q4,Friday,False,15368.01,7.76,High,1,0,1511486.14,1.028
GM10523,C103,2023-02-07,North,Beauty,B2B,Returned,25,561.3359174508695,10,112.79924909811832,1,12630.06,1705.33,2023,2023-02,2023Q1,Tuesday,False,12517.26,13.5,High,1,0,2559078.14,0.494
GM10524,C176,2023-01-03,North,Electronics,Enterprise,Delivered,29,317.71365250128554,10,175.83107888807436,5,8292.33,2411.17,2023,2023-01,2023Q1,Tuesday,False,8116.5,29.08,Medium,0,0,1511486.14,0.549
GM10525,C080,2023-06-23,West,Home,B2B,Delivered,27,618.4153114243172,0,108.44846458626176,3,16697.21,2433.25,2023,2023-06,2023Q2,Friday,False,16588.76,14.57,High,0,0,2559078.14,0.652
GM10526,C092,2023-06-06,North,Clothing,B2C,Pending,41,220.63014378182703,5,162.3867425351066,4,8593.54,2210.05,2023,2023-06,2023Q2,Tuesday,False,8431.15,25.72,Medium,0,0,5282746.83,0.163
GM10527,C152,2023-08-26,South,Books,B2C,Cancelled,15,360.11488832290974,20,161.33565819808933,5,4321.38,872.08,2023,2023-08,2023Q3,Saturday,True,4160.04,20.18,Medium,0,1,5282746.83,0.082
GM10528,C042,2024-02-24,West,Beauty,B2B,Delivered,30,407.5657943715439,10,192.40164452070445,4,11004.28,1801.94,2024,2024-02,2024Q1,Saturday,True,10811.88,16.37,Medium,0,0,2559078.14,0.43
GM10529,C038,2024-09-08,East,Sports,B2C,Delivered,30,40.34347719112942,10,52.04236646529588,5,1089.27,134.12,2024,2024-09,2024Q3,Sunday,True,1037.23,12.31,Low,0,0,5282746.83,0.021
GM10530,C147,2024-02-07,North,Clothing,B2C,Delivered,3,620.2558945905781,25,17.87018804181873,3,1395.58,273.9,2024,2024-02,2024Q1,Wednesday,False,1377.71,19.63,Low,0,0,5282746.83,0.026
GM10531,C186,2024-04-09,West,Electronics,B2B,Delivered,21,629.9805934809791,10,166.2931178291554,5,11906.63,3332.37,2024,2024-04,2024Q2,Tuesday,False,11740.34,27.99,High,0,0,2559078.14,0.465
GM10532,C199,2023-05-29,East,Clothing,Enterprise,Delivered,8,793.4423539295476,5,173.99373163623247,4,6030.16,411.07,2023,2023-05,2023Q2,Monday,False,5856.17,6.82,Medium,0,0,1511486.14,0.399
GM10533,C012,2023-06-07,Central,Electronics,B2B,Delivered,27,628.0884828915608,5,46.5866590427106,3,16110.47,1967.62,2023,2023-06,2023Q2,Wednesday,False,16063.88,12.21,High,0,0,2559078.14,0.63
GM10534,C116,2024-06-27,West,Beauty,B2C,Delivered,5,665.5946429358382,0,83.39689277812111,1,3327.97,493.49,2024,2024-06,2024Q2,Thursday,False,3244.57,14.83,Low,0,0,5282746.83,0.063
GM10535,C183,2023-05-04,North,Electronics,B2C,Pending,24,749.2487261967398,25,196.35851400386417,4,13486.48,3016.97,2023,2023-05,2023Q2,Thursday,False,13290.12,22.37,High,0,0,5282746.83,0.255
GM10536,C087,2023-03-03,North,Beauty,B2B,Returned,39,661.7517967505515,25,151.5578019371836,5,19356.24,5369.33,2023,2023-03,2023Q1,Friday,False,19204.68,27.74,High,1,0,2559078.14,0.756
GM10537,C090,2024-04-05,South,Electronics,Enterprise,Cancelled,45,350.59409478038486,10,101.08888319668961,4,14199.06,841.43,2024,2024-04,2024Q2,Friday,False,14097.97,5.93,High,0,1,1511486.14,0.939
GM10538,C190,2024-06-07,East,Home,B2C,Delivered,49,464.1243699157551,20,158.21114185827605,4,18193.68,5925.9,2024,2024-06,2024Q2,Friday,False,18035.47,32.57,High,0,0,5282746.83,0.344
GM10539,C184,2024-05-19,North,Electronics,B2C,Returned,11,767.5301300361699,20,67.510595863025,4,6754.27,456.75,2024,2024-05,2024Q2,Sunday,True,6686.76,6.76,Medium,1,0,5282746.83,0.128
GM10540,C074,2024-05-02,Central,Electronics,Enterprise,Returned,46,358.55949899814084,25,22.64193772864941,4,12370.3,2013.21,2024,2024-05,2024Q2,Thursday,False,12347.66,16.27,High,1,0,1511486.14,0.818
GM10541,C066,2023-09-29,West,Books,B2B,Returned,30,788.35344074137,0,78.00774087276572,3,23650.6,1694.44,2023,2023-09,2023Q3,Friday,False,23572.59,7.16,High,1,0,2559078.14,0.924
GM10542,C056,2024-07-16,East,Electronics,B2C,Delivered,23,653.5830015473142,0,25.692035092537147,5,15032.41,2769.89,2024,2024-07,2024Q3,Tuesday,False,15006.72,18.43,High,0,0,5282746.83,0.285
GM10543,C027,2023-10-29,East,Books,B2C,Returned,36,77.8780641995975,20,100.01505125123695,5,2242.89,753.65,2023,2023-10,2023Q4,Sunday,True,2142.87,33.6,Low,1,0,5282746.83,0.042
GM10544,C052,2023-09-28,East,Beauty,B2C,Cancelled,35,97.2319419718681,25,164.6521075682977,3,2552.34,598.29,2023,2023-09,2023Q3,Thursday,False,2387.69,23.44,Low,0,1,5282746.83,0.048
GM10545,C172,2024-08-22,West,Home,B2C,Delivered,5,578.4954110431337,20,112.43111177720486,1,2313.98,527.49,2024,2024-08,2024Q3,Thursday,False,2201.55,22.8,Low,0,0,5282746.83,0.044
GM10546,C068,2023-12-23,East,Beauty,Enterprise,Delivered,7,83.83476516395905,25,63.78517624304145,4,440.13,82.61,2023,2023-12,2023Q4,Saturday,True,376.34,18.77,Low,0,0,1511486.14,0.029
GM10547,C084,2024-02-13,West,Home,B2B,Delivered,29,164.84025371210313,20,158.85731321745078,4,3824.29,982.5,2024,2024-02,2024Q1,Tuesday,False,3665.43,25.69,Low,0,0,2559078.14,0.149
GM10548,C157,2024-03-17,Central,Electronics,B2C,Returned,3,317.79649797821276,5,164.65114497862112,4,905.72,190.46,2024,2024-03,2024Q1,Sunday,True,741.07,21.03,Low,1,0,5282746.83,0.017
GM10549,C037,2023-07-10,East,Clothing,B2C,Delivered,25,716.314888957476,10,78.72566202703342,3,16117.09,2181.01,2023,2023-07,2023Q3,Monday,False,16038.36,13.53,High,0,0,5282746.83,0.305
GM10550,C102,2024-06-20,West,Sports,B2C,Delivered,45,355.7052352687873,15,15.052951655016809,5,13605.73,1840.64,2024,2024-06,2024Q2,Thursday,False,13590.68,13.53,High,0,0,5282746.83,0.258
GM10551,C115,2023-12-10,North,Home,B2B,Delivered,16,605.6042080801508,5,113.56406758356975,4,9205.18,923.53,2023,2023-12,2023Q4,Sunday,True,9091.62,10.03,Medium,0,0,2559078.14,0.36
GM10552,C192,2024-07-30,West,Electronics,B2B,Delivered,49,629.9546101370752,25,76.6407797300939,4,23150.83,5080.89,2024,2024-07,2024Q3,Tuesday,False,23074.19,21.95,High,0,0,2559078.14,0.905
GM10553,C081,2024-08-15,South,Electronics,B2C,Delivered,32,626.9508131854424,10,52.277702854977065,5,18056.18,1124.4,2024,2024-08,2024Q3,Thursday,False,18003.9,6.23,High,0,0,5282746.83,0.342
GM10554,C153,2024-01-10,East,Electronics,Enterprise,Returned,44,239.8712362190268,0,95.51546020776577,3,10554.33,3141.2,2024,2024-01,2024Q1,Wednesday,False,10458.81,29.76,Medium,1,0,1511486.14,0.698
GM10555,C142,2024-04-16,South,Electronics,B2C,Delivered,28,417.49857725877007,5,134.35781797803034,5,11105.46,1262.42,2024,2024-04,2024Q2,Tuesday,False,10971.1,11.37,Medium,0,0,5282746.83,0.21
GM10556,C088,2023-08-21,North,Electronics,B2C,Returned,47,392.77516669899086,0,160.6076671867918,2,18460.43,4421.51,2023,2023-08,2023Q3,Monday,False,18299.82,23.95,High,1,0,5282746.83,0.349
GM10557,C002,2024-09-01,North,Clothing,B2B,Cancelled,45,128.89895287447877,10,114.81330315832011,4,5220.41,307.25,2024,2024-09,2024Q3,Sunday,True,5105.6,5.89,Medium,0,1,2559078.14,0.204
GM10558,C039,2023-07-25,East,Clothing,Enterprise,Delivered,20,793.4691818879903,25,96.70236031831575,4,11902.04,4145.17,2023,2023-07,2023Q3,Tuesday,False,11805.34,34.83,High,0,0,1511486.14,0.787
GM10559,C120,2023-10-01,East,Sports,B2C,Delivered,44,543.6522841531101,5,56.263893445107925,4,22724.67,7890.26,2023,2023-10,2023Q4,Sunday,True,22668.41,34.72,High,0,0,5282746.83,0.43
GM10560,C014,2024-01-03,South,Home,B2C,Delivered,34,664.6591480142888,25,128.20707175123408,5,16948.81,4435.64,2024,2024-01,2024Q1,Wednesday,False,16820.6,26.17,High,0,0,5282746.83,0.321
GM10561,C104,2023-03-06,Central,Home,B2C,Delivered,46,738.1563652404775,20,107.60696437326772,4,27164.15,1911.95,2023,2023-03,2023Q1,Monday,False,27056.54,7.04,High,0,0,5282746.83,0.514
GM10562,C041,2023-07-24,North,Books,B2C,Delivered,6,57.79698929572694,15,115.76608999289742,5,294.76,51.96,2023,2023-07,2023Q3,Monday,False,178.99,17.63,Low,0,0,5282746.83,0.006
GM10563,C138,2024-01-15,Central,Home,Enterprise,Returned,15,641.9987140850205,5,139.7999710867542,1,9148.48,2250.23,2024,2024-01,2024Q1,Monday,False,9008.68,24.6,Medium,1,0,1511486.14,0.605
GM10564,C051,2023-11-10,West,Books,B2B,Delivered,25,419.6319202791005,20,132.00262316718857,5,8392.64,553.35,2023,2023-11,2023Q4,Friday,False,8260.64,6.59,Medium,0,0,2559078.14,0.328
GM10565,C166,2024-06-05,West,Sports,B2C,Delivered,27,335.3985082835382,10,121.65818525292661,5,8150.18,641.68,2024,2024-06,2024Q2,Wednesday,False,8028.52,7.87,Medium,0,0,5282746.83,0.154
GM10566,C069,2024-08-09,West,Clothing,Enterprise,Delivered,49,134.26451975352364,10,123.64577885152337,3,5921.07,605.44,2024,2024-08,2024Q3,Friday,False,5797.42,10.23,Medium,0,0,1511486.14,0.392
GM10567,C148,2023-04-23,South,Books,B2B,Delivered,30,785.7748712992791,5,152.18105622248066,2,22394.58,3821.7,2023,2023-04,2023Q2,Sunday,True,22242.4,17.07,High,0,0,2559078.14,0.875
GM10568,C174,2023-07-01,South,Clothing,B2B,Delivered,21,246.43131702208424,15,82.02360166889952,4,4398.8,1284.79,2023,2023-07,2023Q3,Saturday,True,4316.78,29.21,Medium,0,0,2559078.14,0.172
GM10569,C027,2023-11-10,South,Electronics,B2C,Delivered,37,439.5396008883601,10,94.11683428825337,1,14636.67,2042.88,2023,2023-11,2023Q4,Friday,False,14542.55,13.96,High,0,0,5282746.83,0.277
GM10570,C070,2023-04-02,North,Home,B2C,Delivered,21,662.7132474628182,10,178.99267727181675,4,12525.28,1201.53,2023,2023-04,2023Q2,Sunday,True,12346.29,9.59,High,0,0,5282746.83,0.237
GM10571,C017,2023-03-23,West,Electronics,B2C,Cancelled,38,518.7148557202563,20,194.00714243094947,4,15768.93,1574.85,2023,2023-03,2023Q1,Thursday,False,15574.92,9.99,High,0,1,5282746.83,0.298
GM10572,C062,2023-09-24,West,Clothing,B2C,Delivered,36,558.3418229935866,25,145.2638225513682,5,15075.23,1372.42,2023,2023-09,2023Q3,Sunday,True,14929.97,9.1,High,0,0,5282746.83,0.285
GM10573,C107,2023-01-06,South,Sports,B2C,Delivered,15,682.6830019904024,15,159.21113493963202,3,8704.21,640.73,2023,2023-01,2023Q1,Friday,False,8545.0,7.36,Medium,0,0,5282746.83,0.165
GM10574,C086,2023-10-19,East,Home,B2B,Returned,23,344.12914473646987,10,138.89637536376492,4,7123.47,1734.52,2023,2023-10,2023Q4,Thursday,False,6984.57,24.35,Medium,1,0,2559078.14,0.278
GM10575,C034,2024-08-10,South,Sports,B2C,Delivered,14,793.1435808098183,15,190.4218499019027,4,9438.41,2083.89,2024,2024-08,2024Q3,Saturday,True,9247.99,22.08,Medium,0,0,5282746.83,0.179
GM10576,C136,2023-10-21,North,Sports,B2C,Delivered,10,406.05072848900477,10,188.37405062828884,5,3654.46,530.24,2023,2023-10,2023Q4,Saturday,True,3466.09,14.51,Low,0,0,5282746.83,0.069
GM10577,C122,2023-02-18,West,Books,B2C,Delivered,40,143.73447768838614,0,86.94372326017307,4,5749.38,790.6,2023,2023-02,2023Q1,Saturday,True,5662.44,13.75,Medium,0,0,5282746.83,0.109
GM10578,C026,2023-02-09,East,Clothing,B2C,Delivered,30,290.5328557541827,20,39.041331076639814,4,6972.79,2219.0,2023,2023-02,2023Q1,Thursday,False,6933.75,31.82,Medium,0,0,5282746.83,0.132
GM10579,C042,2024-02-01,Central,Sports,B2C,Cancelled,50,355.31054214689294,10,181.23656681854365,5,15988.97,4636.4,2024,2024-02,2024Q1,Thursday,False,15807.73,29.0,High,0,1,5282746.83,0.303
GM10580,C135,2024-06-02,East,Electronics,B2B,Delivered,18,465.9804541359756,5,124.88627657743548,3,7968.27,628.01,2024,2024-06,2024Q2,Sunday,True,7843.38,7.88,Medium,0,0,2559078.14,0.311
GM10581,C092,2024-03-04,East,Clothing,B2C,Delivered,19,658.4368091515116,25,127.25378050414882,5,9382.72,703.62,2024,2024-03,2024Q1,Monday,False,9255.47,7.5,Medium,0,0,5282746.83,0.178
GM10582,C005,2024-12-22,North,Clothing,Enterprise,Delivered,10,269.011509735631,25,45.30202808749146,3,2017.59,169.66,2024,2024-12,2024Q4,Sunday,True,1972.29,8.41,Low,0,0,1511486.14,0.133
GM10583,C176,2024-05-16,East,Electronics,B2B,Delivered,9,750.1709933004928,5,86.73732146802291,4,6413.96,1980.6,2024,2024-05,2024Q2,Thursday,False,6327.22,30.88,Medium,0,0,2559078.14,0.251
GM10584,C056,2023-10-03,South,Clothing,B2C,Delivered,43,23.05642590749838,0,91.81212474218484,3,991.43,336.5,2023,2023-10,2023Q4,Tuesday,False,899.62,33.94,Low,0,0,5282746.83,0.019
GM10585,C003,2023-03-02,North,Electronics,Enterprise,Pending,44,657.3164634290504,0,78.80085949504627,4,28921.92,1464.9,2023,2023-03,2023Q1,Thursday,False,28843.12,5.07,High,0,0,1511486.14,1.913
GM10586,C062,2023-07-02,Central,Home,B2B,Delivered,29,500.5670391150449,5,135.3819926097653,2,13790.62,2978.75,2023,2023-07,2023Q3,Sunday,True,13655.24,21.6,High,0,0,2559078.14,0.539
GM10587,C022,2024-08-11,Central,Electronics,B2C,Delivered,3,440.3526339363627,20,13.405950961758773,5,1056.85,237.12,2024,2024-08,2024Q3,Sunday,True,1043.44,22.44,Low,0,0,5282746.83,0.02
GM10588,C123,2024-12-24,East,Sports,Enterprise,Delivered,34,400.3360500667186,5,163.74719426029594,4,12930.85,1059.08,2024,2024-12,2024Q4,Tuesday,False,12767.1,8.19,High,0,0,1511486.14,0.856
GM10589,C057,2024-06-30,South,Home,Enterprise,Cancelled,29,778.6309676781135,20,181.50378178098555,3,18064.24,4887.16,2024,2024-06,2024Q2,Sunday,True,17882.74,27.05,High,0,1,1511486.14,1.195
GM10590,C076,2023-11-03,Central,Sports,B2C,Delivered,8,264.8013826237453,0,104.1273187518385,4,2118.41,703.72,2023,2023-11,2023Q4,Friday,False,2014.28,33.22,Low,0,0,5282746.83,0.04
GM10591,C198,2023-08-17,West,Home,Enterprise,Delivered,35,207.27607629159235,0,123.79430184057657,4,7254.66,723.22,2023,2023-08,2023Q3,Thursday,False,7130.87,9.97,Medium,0,0,1511486.14,0.48
GM10592,C028,2023-08-09,East,Sports,B2C,Delivered,12,746.599926871856,0,130.9451470355001,5,8959.2,2601.89,2023,2023-08,2023Q3,Wednesday,False,8828.25,29.04,Medium,0,0,5282746.83,0.17
GM10593,C109,2024-02-29,South,Home,Enterprise,Cancelled,39,748.0429263893097,10,126.42370599605195,2,26256.31,9129.71,2024,2024-02,2024Q1,Thursday,False,26129.89,34.77,High,0,1,1511486.14,1.737
GM10594,C111,2023-01-15,West,Electronics,B2C,Delivered,12,531.4829925870931,20,141.47114561439847,3,5102.24,273.84,2023,2023-01,2023Q1,Sunday,True,4960.77,5.37,Medium,0,0,5282746.83,0.097
GM10595,C079,2024-12-16,South,Electronics,B2B,Delivered,23,26.246137700709532,0,159.45554880939272,4,603.66,190.88,2024,2024-12,2024Q4,Monday,False,444.2,31.62,Low,0,0,2559078.14,0.024
GM10596,C199,2023-08-06,Central,Clothing,B2B,Pending,30,797.5481880459844,25,55.688748129378475,5,17944.83,5444.5,2023,2023-08,2023Q3,Sunday,True,17889.14,30.34,High,0,0,2559078.14,0.701
GM10597,C147,2024-07-05,Central,Home,B2B,Delivered,36,280.24308384783006,10,151.26462196644303,5,9079.88,2572.36,2024,2024-07,2024Q3,Friday,False,8928.62,28.33,Medium,0,0,2559078.14,0.355
GM10598,C183,2024-03-19,West,Electronics,B2C,Returned,22,56.83107970884557,20,23.68487932274785,5,1000.23,310.03,2024,2024-03,2024Q1,Tuesday,False,976.55,31.0,Low,1,0,5282746.83,0.019
GM10599,C196,2023-09-10,North,Books,B2C,Delivered,41,27.194675339893735,15,117.19852254394195,3,947.73,117.14,2023,2023-09,2023Q3,Sunday,True,830.53,12.36,Low,0,0,5282746.83,0.018
GM10600,C054,2023-03-14,East,Clothing,B2B,Returned,47,667.5165425852447,10,192.79218135247837,3,28235.95,3089.47,2023,2023-03,2023Q1,Tuesday,False,28043.16,10.94,High,1,0,2559078.14,1.103
GM10601,C163,2023-02-13,West,Clothing,B2C,Delivered,7,442.32968280716455,25,52.417651822340844,4,2322.23,521.98,2023,2023-02,2023Q1,Monday,False,2269.81,22.48,Low,0,0,5282746.83,0.044
GM10602,C178,2023-02-13,South,Electronics,B2C,Delivered,22,383.98973454765286,0,198.0043563780859,4,8447.77,554.15,2023,2023-02,2023Q1,Monday,False,8249.77,6.56,Medium,0,0,5282746.83,0.16
GM10603,C083,2024-01-29,East,Clothing,B2C,Delivered,43,457.70859761465397,15,103.38508498098483,2,16729.25,1549.58,2024,2024-01,2024Q1,Monday,False,16625.86,9.26,High,0,0,5282746.83,0.317
GM10604,C058,2024-11-27,Central,Sports,B2C,Delivered,36,630.9835643297981,15,163.86744078437212,4,19308.1,2783.63,2024,2024-11,2024Q4,Wednesday,False,19144.23,14.42,High,0,0,5282746.83,0.365
GM10605,C112,2023-11-22,West,Books,B2C,Delivered,2,91.15458083966239,25,185.47260681873357,3,136.73,47.8,2023,2023-11,2023Q4,Wednesday,False,-48.74,34.96,Low,0,0,5282746.83,0.003
GM10606,C107,2024-03-29,North,Electronics,B2C,Pending,10,549.7762623375443,10,152.6433765797158,1,4947.99,663.38,2024,2024-03,2024Q1,Friday,False,4795.35,13.41,Medium,0,0,5282746.83,0.094
GM10607,C149,2024-07-15,South,Sports,Enterprise,Delivered,34,749.3528558359142,15,183.82043193665305,4,21656.3,6153.4,2024,2024-07,2024Q3,Monday,False,21472.48,28.41,High,0,0,1511486.14,1.433
GM10608,C035,2024-12-26,North,Clothing,B2C,Delivered,47,603.1156969328938,15,179.22062365388865,5,24094.47,1478.15,2024,2024-12,2024Q4,Thursday,False,23915.25,6.13,High,0,0,5282746.83,0.456
GM10609,C121,2023-05-17,South,Electronics,B2C,Returned,2,591.2820766272065,15,130.0833256200454,1,1005.18,284.37,2023,2023-05,2023Q2,Wednesday,False,875.1,28.29,Low,1,0,5282746.83,0.019
GM10610,C040,2023-07-23,West,Beauty,Enterprise,Returned,46,72.56718117932508,20,17.451380161801733,4,2670.47,772.48,2023,2023-07,2023Q3,Sunday,True,2653.02,28.93,Low,1,0,1511486.14,0.177
GM10611,C073,2024-10-16,East,Sports,B2B,Delivered,36,223.83107024144456,0,142.93108730181527,5,8057.92,1969.76,2024,2024-10,2024Q4,Wednesday,False,7914.99,24.45,Medium,0,0,2559078.14,0.315
GM10612,C027,2023-07-30,North,Clothing,B2C,Delivered,30,760.9013658008647,10,177.3857890604167,5,20544.34,3740.3,2023,2023-07,2023Q3,Sunday,True,20366.95,18.21,High,0,0,5282746.83,0.389
GM10613,C152,2024-10-02,Central,Clothing,B2C,Returned,33,495.9630119784814,10,49.62306016319221,5,14730.1,812.06,2024,2024-10,2024Q4,Wednesday,False,14680.48,5.51,High,1,0,5282746.83,0.279
GM10614,C080,2023-10-08,South,Electronics,B2C,Delivered,38,633.2475756987327,20,105.96758203379709,5,19250.73,5762.47,2023,2023-10,2023Q4,Sunday,True,19144.76,29.93,High,0,0,5282746.83,0.364
GM10615,C138,2024-06-19,East,Sports,B2C,Returned,1,633.3416648861333,20,61.263154608805465,3,506.67,32.68,2024,2024-06,2024Q2,Wednesday,False,445.41,6.45,Low,1,0,5282746.83,0.01
GM10616,C040,2023-08-26,East,Electronics,B2C,Cancelled,30,91.52142270038671,20,42.54028176294724,5,2196.51,608.97,2023,2023-08,2023Q3,Saturday,True,2153.97,27.72,Low,0,1,5282746.83,0.042
GM10617,C101,2023-08-30,North,Home,B2B,Delivered,9,735.0220408312557,15,15.123190383780116,4,5622.92,812.97,2023,2023-08,2023Q3,Wednesday,False,5607.8,14.46,Medium,0,0,2559078.14,0.22
GM10618,C013,2023-03-10,West,Beauty,B2C,Delivered,38,136.41570611737768,0,109.4803935916235,5,5183.8,710.83,2023,2023-03,2023Q1,Friday,False,5074.32,13.71,Medium,0,0,5282746.83,0.098
GM10619,C078,2023-09-19,West,Clothing,B2C,Pending,31,449.98642651679194,20,24.073943008810858,2,11159.66,1521.1,2023,2023-09,2023Q3,Tuesday,False,11135.59,13.63,High,0,0,5282746.83,0.211
GM10620,C099,2023-08-29,West,Clothing,B2C,Cancelled,30,508.6379144308426,15,138.81458859852995,2,12970.27,2500.27,2023,2023-08,2023Q3,Tuesday,False,12831.46,19.28,High,0,1,5282746.83,0.246
GM10621,C170,2024-07-02,East,Clothing,B2C,Delivered,14,33.809945808951554,10,94.55404053018388,4,426.01,101.62,2024,2024-07,2024Q3,Tuesday,False,331.46,23.85,Low,0,0,5282746.83,0.008
GM10622,C078,2024-01-30,West,Home,Enterprise,Pending,22,581.9406369569898,25,65.53297098517788,4,9602.02,3311.76,2024,2024-01,2024Q1,Tuesday,False,9536.49,34.49,Medium,0,0,1511486.14,0.635
GM10623,C164,2023-03-04,West,Electronics,B2C,Delivered,5,689.3103957724329,20,188.56822539149107,4,2757.24,831.21,2023,2023-03,2023Q1,Saturday,True,2568.67,30.15,Low,0,0,5282746.83,0.052
